date,quarter_rial,mesghal_rial,usd_rial,quarter_toman,mesghal_toman,usd_toman,quarter_rial_per_g,mesghal_rial_per_g,RP,vol45,vol90,pos_layer2,pos_twolayer
2020-11-23,40000000,46120000,253030,4000000.0,4612000.0,25303.0,21872265.97,14195785.8,0.540758,0.03455,0.0287,MESGHAL,USD
2020-11-24,40500000,45810000,249470,4050000.0,4581000.0,24947.0,22145669.29,14100367.47,0.570574,0.034525,0.028313,MESGHAL,USD
2020-11-25,40000000,45250000,246960,4000000.0,4525000.0,24696.0,21872265.97,13927998.86,0.570381,0.034513,0.028343,MESGHAL,USD
2020-11-26,40000000,45250000,247570,4000000.0,4525000.0,24757.0,21872265.97,13927998.86,0.570381,0.034304,0.028327,MESGHAL,USD
2020-11-28,38500000,45620000,251490,3850000.0,4562000.0,25149.0,21052055.99,14041885.26,0.499233,0.034089,0.028325,MESGHAL,USD
2020-11-29,39500000,45710000,254540,3950000.0,4571000.0,25454.0,21598862.64,14069587.36,0.535145,0.033901,0.028298,MESGHAL,USD
2020-11-30,40000000,47990000,262480,4000000.0,4799000.0,26248.0,21872265.97,14771373.82,0.48072,0.034845,0.028771,MESGHAL,USD
2020-12-01,41500000,47950000,258460,4150000.0,4795000.0,25846.0,22692475.94,14759061.78,0.537528,0.034475,0.02877,MESGHAL,USD
2020-12-02,42300000,48242000,257861,4230000.0,4824200.0,25786.1,23129921.26,14848939.69,0.557682,0.034161,0.028621,MESGHAL,USD
2020-12-05,42500000,48780000,258640,4250000.0,4878000.0,25864.0,23239282.59,15014536.68,0.547786,0.034048,0.028591,MESGHAL,USD
2020-12-06,43000000,48960000,258210,4300000.0,4896000.0,25821.0,23512685.91,15069940.87,0.560237,0.034061,0.028593,MESGHAL,USD
2020-12-07,43500000,49620000,259260,4350000.0,4962000.0,25926.0,23786089.24,15273089.58,0.557386,0.034149,0.027212,MESGHAL,USD
2020-12-08,45000000,50100000,262680,4500000.0,5010000.0,26268.0,24606299.21,15420834.1,0.595653,0.032469,0.027221,MESGHAL,USD
2020-12-09,44500000,50100000,261150,4450000.0,5010000.0,26115.0,24332895.89,15420834.1,0.577923,0.032308,0.02715,MESGHAL,USD
2020-12-10,44500000,50100000,260650,4450000.0,5010000.0,26065.0,24332895.89,15420834.1,0.577923,0.032306,0.027135,MESGHAL,USD
2020-12-12,43930000,48920000,258760,4393000.0,4892000.0,25876.0,24021216.1,15057628.83,0.595285,0.032423,0.027263,MESGHAL,USD
2020-12-13,43000000,48750000,258540,4300000.0,4875000.0,25854.0,23512685.91,15005302.64,0.566958,0.032207,0.027241,MESGHAL,USD
2020-12-14,43500000,49290000,259960,4350000.0,4929000.0,25996.0,23786089.24,15171515.23,0.567812,0.031293,0.027126,MESGHAL,USD
2020-12-15,42600000,48940000,257760,4260000.0,4894000.0,25776.0,23293963.25,15063784.85,0.546355,0.02912,0.027129,MESGHAL,USD
2020-12-16,43000000,49260000,260210,4300000.0,4926000.0,26021.0,23512685.91,15162281.19,0.550735,0.029151,0.027102,MESGHAL,USD
2020-12-17,43000000,49260000,258020,4300000.0,4926000.0,25802.0,23512685.91,15162281.19,0.550735,0.027919,0.0271,MESGHAL,USD
2020-12-19,42600000,49250000,255440,4260000.0,4925000.0,25544.0,23293963.25,15159203.18,0.536622,0.027918,0.0271,MESGHAL,USD
2020-12-20,42000000,49470000,256040,4200000.0,4947000.0,25604.0,22965879.27,15226919.42,0.508242,0.027639,0.027072,MESGHAL,USD
2020-12-21,41850000,49470000,256820,4185000.0,4947000.0,25682.0,22883858.27,15226919.42,0.502855,0.027429,0.027062,MESGHAL,USD
2020-12-22,43000000,49790000,259280,4300000.0,4979000.0,25928.0,23512685.91,15325415.77,0.534228,0.027277,0.027067,MESGHAL,USD
2020-12-23,42800000,49990000,259120,4280000.0,4999000.0,25912.0,23403324.58,15386975.98,0.520983,0.027265,0.027063,MESGHAL,USD
2020-12-24,42800000,49990000,258620,4280000.0,4999000.0,25862.0,23403324.58,15386975.98,0.520983,0.027265,0.027063,MESGHAL,USD
2020-12-26,42150000,49660000,257740,4215000.0,4966000.0,25774.0,23047900.26,15285401.63,0.507837,0.027274,0.027075,MESGHAL,USD
2020-12-27,41900000,49780000,257440,4190000.0,4978000.0,25744.0,22911198.6,15322337.76,0.495281,0.025467,0.02655,MESGHAL,USD
2020-12-28,41850000,49550000,257150,4185000.0,4955000.0,25715.0,22883858.27,15251543.51,0.500429,0.025466,0.026536,MESGHAL,USD
2020-12-29,42000000,49710000,257350,4200000.0,4971000.0,25735.0,22965879.27,15300791.68,0.50096,0.016699,0.026535,MESGHAL,USD
2020-12-30,41814000,49675000,256294,4181400.0,4967500.0,25629.4,22864173.23,15290018.64,0.495366,0.016465,0.026526,MESGHAL,USD
2021-01-02,42500000,50170000,257140,4250000.0,5017000.0,25714.0,23239282.59,15442380.18,0.504903,0.014753,0.026541,MESGHAL,USD
2021-01-03,43000000,51500000,258980,4300000.0,5150000.0,25898.0,23512685.91,15851755.61,0.483286,0.015303,0.026604,MESGHAL,USD
2021-01-04,44000000,52270000,260980,4400000.0,5227000.0,26098.0,24059492.56,16088762.44,0.495422,0.01546,0.026576,MESGHAL,USD
2021-01-05,43500000,50520000,258530,4350000.0,5052000.0,25853.0,23786089.24,15550110.55,0.529641,0.016216,0.026805,MESGHAL,USD
2021-01-06,43000000,50090000,254850,4300000.0,5009000.0,25485.0,23512685.91,15417756.09,0.525039,0.016256,0.026533,MESGHAL,USD
2021-01-07,43000000,50090000,255510,4300000.0,5009000.0,25551.0,23512685.91,15417756.09,0.525039,0.014969,0.026481,MESGHAL,USD
2021-01-09,41000000,47980000,248770,4100000.0,4798000.0,24877.0,22419072.62,14768295.81,0.518054,0.016162,0.0266,MESGHAL,USD
2021-01-10,40300000,47690000,248740,4030000.0,4769000.0,24874.0,22036307.96,14679033.5,0.50121,0.016147,0.026592,MESGHAL,USD
2021-01-11,41000000,47890000,249180,4100000.0,4789000.0,24918.0,22419072.62,14740593.71,0.520907,0.015367,0.026575,MESGHAL,USD
2021-01-12,39000000,46930000,244430,3900000.0,4693000.0,24443.0,21325459.32,14445104.68,0.47631,0.015605,0.026467,MESGHAL,USD
2021-01-13,38700000,45010000,238540,3870000.0,4501000.0,23854.0,21161417.32,13854126.6,0.527445,0.016705,0.026733,MESGHAL,USD
2021-01-14,38700000,45010000,239530,3870000.0,4501000.0,23953.0,21161417.32,13854126.6,0.527445,0.016491,0.026714,MESGHAL,USD
2021-01-16,35500000,43330000,229470,3550000.0,4333000.0,22947.0,19411636.05,13337020.79,0.45547,0.017195,0.026952,MESGHAL,USD
2021-01-18,34500000,41710000,219830,3450000.0,4171000.0,21983.0,18864829.4,12838383.04,0.469409,0.016908,0.027202,MESGHAL,USD
2021-01-19,36000000,42980000,226450,3600000.0,4298000.0,22645.0,19685039.37,13229290.41,0.487989,0.017557,0.027405,MESGHAL,USD
2021-01-20,36500000,44870000,227870,3650000.0,4487000.0,22787.0,19958442.69,13811034.45,0.445108,0.018695,0.027814,MESGHAL,USD
2021-01-21,36500000,44870000,226550,3650000.0,4487000.0,22655.0,19958442.69,13811034.45,0.445108,0.018695,0.027701,MESGHAL,USD
2021-01-23,38000000,45690000,234620,3800000.0,4569000.0,23462.0,20778652.67,14063431.34,0.477495,0.018852,0.027645,MESGHAL,USD
2021-01-24,38500000,46140000,233540,3850000.0,4614000.0,23354.0,21052055.99,14201941.82,0.482336,0.018904,0.027573,MESGHAL,USD
2021-01-25,38000000,45330000,234310,3800000.0,4533000.0,23431.0,20778652.67,13952622.95,0.489229,0.017545,0.027618,MESGHAL,USD
2021-01-26,40000000,45730000,238030,4000000.0,4573000.0,23803.0,21872265.97,14075743.38,0.553898,0.017606,0.027392,MESGHAL,USD
2021-01-27,39500000,46510000,239650,3950000.0,4651000.0,23965.0,21598862.64,14315828.22,0.50874,0.017776,0.027267,MESGHAL,USD
2021-01-28,39500000,46510000,232110,3950000.0,4651000.0,23211.0,21598862.64,14315828.22,0.50874,0.017687,0.027166,MESGHAL,USD
2021-01-30,42000000,47990000,244440,4200000.0,4799000.0,24444.0,22965879.27,14771373.82,0.554756,0.018324,0.027395,MESGHAL,USD
2021-01-31,41500000,47380000,240850,4150000.0,4738000.0,24085.0,22692475.94,14583615.16,0.556025,0.018294,0.027418,MESGHAL,USD
2021-02-01,42000000,47450000,243480,4200000.0,4745000.0,24348.0,22965879.27,14605161.24,0.57245,0.018229,0.026385,MESGHAL,USD
2021-02-02,41800000,47140000,239490,4180000.0,4714000.0,23949.0,22856517.94,14509742.9,0.575253,0.018246,0.0263,MESGHAL,USD
2021-02-03,41500000,46560000,239070,4150000.0,4656000.0,23907.0,22692475.94,14331218.28,0.58343,0.018318,0.026315,MESGHAL,USD
2021-02-04,41500000,46560000,237470,4150000.0,4656000.0,23747.0,22692475.94,14331218.28,0.58343,0.018013,0.026314,MESGHAL,USD
2021-02-06,42600000,47110000,243850,4260000.0,4711000.0,24385.0,23293963.25,14500508.87,0.606424,0.018106,0.026252,MESGHAL,USD
2021-02-07,43500000,48980000,249780,4350000.0,4898000.0,24978.0,23786089.24,15076096.89,0.577735,0.018986,0.025967,MESGHAL,USD
2021-02-08,43000000,49380000,251480,4300000.0,4938000.0,25148.0,23512685.91,15199217.32,0.546967,0.018992,0.024627,MESGHAL,USD
2021-02-09,43800000,49380000,241030,4380000.0,4938000.0,24103.0,23950131.23,15199217.32,0.575748,0.018969,0.024626,MESGHAL,USD
2021-02-11,44000000,50440000,246960,4400000.0,5044000.0,24696.0,24059492.56,15525486.47,0.549677,0.019225,0.024063,MESGHAL,USD
2021-02-13,44800000,49980000,257450,4480000.0,4998000.0,25745.0,24496937.88,15383897.97,0.592375,0.01928,0.024076,MESGHAL,USD
2021-02-14,43500000,49100000,254980,4350000.0,4910000.0,25498.0,23786089.24,15113033.02,0.573879,0.019453,0.023939,MESGHAL,USD
2021-02-15,43800000,49960000,261450,4380000.0,4996000.0,26145.0,23950131.23,15377741.95,0.557454,0.019623,0.023882,MESGHAL,USD
2021-02-16,43000000,49170000,258030,4300000.0,4917000.0,25803.0,23512685.91,15134579.1,0.553574,0.019745,0.023822,MESGHAL,USD
2021-02-17,43100000,49420000,259450,4310000.0,4942000.0,25945.0,23567366.58,15211529.37,0.549309,0.01975,0.023814,MESGHAL,USD
2021-02-18,43100000,49420000,251710,4310000.0,4942000.0,25171.0,23567366.58,15211529.37,0.549309,0.01975,0.023814,MESGHAL,USD
2021-02-20,41000000,46910000,247040,4100000.0,4691000.0,24704.0,22419072.62,14438948.66,0.55268,0.021103,0.024385,MESGHAL,USD
2021-02-21,40500000,46430000,245040,4050000.0,4643000.0,24504.0,22145669.29,14291204.14,0.549601,0.02114,0.023413,MESGHAL,USD
2021-02-22,40750000,47250000,251390,4075000.0,4725000.0,25139.0,22282370.95,14543601.02,0.532108,0.021317,0.023503,MESGHAL,USD
2021-02-23,41000000,47740000,254010,4100000.0,4774000.0,25401.0,22419072.62,14694423.55,0.525686,0.021373,0.019184,MESGHAL,MESGHAL
2021-02-24,41000000,47740000,248210,4100000.0,4774000.0,24821.0,22419072.62,14694423.55,0.525686,0.021373,0.019079,MESGHAL,MESGHAL
2021-02-27,40500000,46660000,253450,4050000.0,4666000.0,25345.0,22145669.29,14361998.39,0.541963,0.021552,0.018469,MESGHAL,MESGHAL
2021-02-28,40000000,46830000,254250,4000000.0,4683000.0,25425.0,21872265.97,14414324.57,0.517398,0.021155,0.018475,MESGHAL,MESGHAL
2021-03-01,39500000,46130000,252670,3950000.0,4613000.0,25267.0,21598862.64,14198863.81,0.521168,0.021085,0.018528,MESGHAL,MESGHAL
2021-03-02,39600000,46010000,253090,3960000.0,4601000.0,25309.0,21653543.31,14161927.68,0.528997,0.020563,0.018526,MESGHAL,MESGHAL
2021-03-03,39000000,45550000,249760,3900000.0,4555000.0,24976.0,21325459.32,14020339.19,0.521037,0.020575,0.018548,MESGHAL,MESGHAL
2021-03-04,39000000,45550000,246610,3900000.0,4555000.0,24661.0,21325459.32,14020339.19,0.521037,0.020575,0.018017,MESGHAL,MESGHAL
2021-03-06,38000000,44540000,247760,3800000.0,4454000.0,24776.0,20778652.67,13709460.1,0.515643,0.019908,0.018133,MESGHAL,MESGHAL
2021-03-07,38500000,43870000,247060,3850000.0,4387000.0,24706.0,21052055.99,13503233.37,0.559038,0.019998,0.018177,MESGHAL,MESGHAL
2021-03-08,38300000,44240000,246480,3830000.0,4424000.0,24648.0,20942694.66,13617119.77,0.537968,0.020035,0.017867,MESGHAL,MESGHAL
2021-03-09,40000000,44570000,245830,4000000.0,4457000.0,24583.0,21872265.97,13718694.13,0.59434,0.019881,0.017873,MESGHAL,MESGHAL
2021-03-10,40000000,44570000,242420,4000000.0,4457000.0,24242.0,21872265.97,13718694.13,0.59434,0.018946,0.017873,MESGHAL,MESGHAL
2021-03-13,40500000,45250000,246540,4050000.0,4525000.0,24654.0,22145669.29,13927998.86,0.590011,0.019079,0.017861,MESGHAL,MESGHAL
2021-03-14,41500000,45510000,247240,4150000.0,4551000.0,24724.0,22692475.94,14008027.14,0.619962,0.018229,0.017804,MESGHAL,MESGHAL
2021-03-15,43000000,46180000,248510,4300000.0,4618000.0,24851.0,23512685.91,14214253.87,0.654163,0.017373,0.017289,MESGHAL,MESGHAL
2021-03-16,42500000,46650000,248990,4250000.0,4665000.0,24899.0,23239282.59,14358920.38,0.618456,0.016896,0.017305,MESGHAL,MESGHAL
2021-03-17,42700000,47020000,251340,4270000.0,4702000.0,25134.0,23348643.92,14472806.77,0.613277,0.015698,0.017271,MESGHAL,MESGHAL
2021-03-18,42700000,47020000,239630,4270000.0,4702000.0,23963.0,23348643.92,14472806.77,0.613277,0.015698,0.017271,MESGHAL,MESGHAL
2021-03-24,42740000,46937000,251487,4274000.0,4693700.0,25148.7,23370516.19,14447259.29,0.617644,0.015489,0.017254,MESGHAL,MESGHAL
2021-03-27,42650000,47450000,256240,4265000.0,4745000.0,25624.0,23321303.59,14605161.24,0.596785,0.015504,0.017288,MESGHAL,MESGHAL
2021-03-28,42650000,47780000,252330,4265000.0,4778000.0,25233.0,23321303.59,14706735.6,0.585757,0.01528,0.016495,MESGHAL,MESGHAL
2021-03-30,42850000,46970000,257960,4285000.0,4697000.0,25796.0,23430664.92,14457416.72,0.620667,0.015469,0.016591,MESGHAL,MESGHAL
2021-03-31,42850000,46970000,257520,4285000.0,4697000.0,25752.0,23430664.92,14457416.72,0.620667,0.015271,0.016578,MESGHAL,MESGHAL
2021-04-03,41500000,45940000,249460,4150000.0,4594000.0,24946.0,22692475.94,14140381.61,0.604799,0.01562,0.01669,MESGHAL,MESGHAL
2021-04-04,41560000,45880000,249240,4156000.0,4588000.0,24924.0,22725284.34,14121913.54,0.609221,0.014858,0.016684,MESGHAL,MESGHAL
2021-04-05,41500000,46360000,252450,4150000.0,4636000.0,25245.0,22692475.94,14269658.06,0.590261,0.014841,0.016659,MESGHAL,MESGHAL
2021-04-06,41000000,45840000,250610,4100000.0,4584000.0,25061.0,22419072.62,14109601.5,0.588923,0.014924,0.016659,MESGHAL,MESGHAL
2021-04-07,40500000,45500000,247990,4050000.0,4550000.0,24799.0,22145669.29,14004949.13,0.581275,0.014932,0.016673,MESGHAL,MESGHAL
2021-04-08,40500000,45500000,244660,4050000.0,4550000.0,24466.0,22145669.29,14004949.13,0.581275,0.014829,0.016673,MESGHAL,MESGHAL
2021-04-10,39000000,44740000,247490,3900000.0,4474000.0,24749.0,21325459.32,13771020.31,0.548575,0.015022,0.016585,MESGHAL,MESGHAL
2021-04-11,39350000,45010000,249950,3935000.0,4501000.0,24995.0,21516841.64,13854126.6,0.5531,0.014938,0.016599,MESGHAL,MESGHAL
2021-04-12,39150000,45190000,250320,3915000.0,4519000.0,25032.0,21407480.31,13909530.8,0.539051,0.013654,0.016559,MESGHAL,MESGHAL
2021-04-13,39000000,44990000,248970,3900000.0,4499000.0,24897.0,21325459.32,13847970.58,0.53997,0.013578,0.01655,MESGHAL,MESGHAL
2021-04-14,38850000,45220000,250150,3885000.0,4522000.0,25015.0,21243438.32,13918764.83,0.526245,0.013615,0.016544,MESGHAL,MESGHAL
2021-04-15,38850000,45220000,239870,3885000.0,4522000.0,23987.0,21243438.32,13918764.83,0.526245,0.013158,0.016544,MESGHAL,MESGHAL
2021-04-17,39000000,45000000,246180,3900000.0,4500000.0,24618.0,21325459.32,13851048.59,0.539628,0.013124,0.016549,MESGHAL,MESGHAL
2021-04-18,38000000,44110000,240540,3800000.0,4411000.0,24054.0,20778652.67,13577105.63,0.530418,0.013184,0.016657,MESGHAL,MESGHAL
2021-04-19,37500000,44130000,241810,3750000.0,4413000.0,24181.0,20505249.34,13583261.65,0.509597,0.012851,0.016658,MESGHAL,MESGHAL
2021-04-20,38000000,44280000,241840,3800000.0,4428000.0,24184.0,20778652.67,13629431.82,0.524543,0.012725,0.016645,MESGHAL,MESGHAL
2021-04-21,37500000,43830000,238640,3750000.0,4383000.0,23864.0,20505249.34,13490921.33,0.51993,0.012729,0.016662,MESGHAL,MESGHAL
2021-04-22,37500000,43830000,233300,3750000.0,4383000.0,23330.0,20505249.34,13490921.33,0.51993,0.012729,0.016662,MESGHAL,MESGHAL
2021-04-24,36000000,43570000,237320,3600000.0,4357000.0,23732.0,19685039.37,13410893.05,0.46784,0.010471,0.01666,MESGHAL,MESGHAL
2021-04-25,35500000,43070000,236920,3550000.0,4307000.0,23692.0,19411636.05,13256992.51,0.464256,0.010495,0.016689,MESGHAL,MESGHAL
2021-04-26,36000000,43270000,236670,3600000.0,4327000.0,23667.0,19685039.37,13318552.73,0.478016,0.010133,0.016698,MESGHAL,MESGHAL
2021-04-27,35900000,43170000,237210,3590000.0,4317000.0,23721.0,19630358.71,13287772.62,0.477325,0.009963,0.016691,MESGHAL,MESGHAL
2021-04-28,35500000,42780000,235220,3550000.0,4278000.0,23522.0,19411636.05,13167730.2,0.474182,0.010007,0.01671,MESGHAL,MESGHAL
2021-04-29,35500000,42780000,232310,3550000.0,4278000.0,23231.0,19411636.05,13167730.2,0.474182,0.009535,0.016667,MESGHAL,MESGHAL
2021-05-01,33000000,40710000,221710,3300000.0,4071000.0,22171.0,18044619.42,12530581.96,0.440046,0.011703,0.017105,MESGHAL,MESGHAL
2021-05-02,33100000,40690000,220360,3310000.0,4069000.0,22036.0,18099300.09,12524425.94,0.44512,0.01157,0.017007,MESGHAL,MESGHAL
2021-05-03,33100000,40690000,220210,3310000.0,4069000.0,22021.0,18099300.09,12524425.94,0.44512,0.011577,0.016691,MESGHAL,MESGHAL
2021-05-05,33000000,40720000,216990,3300000.0,4072000.0,21699.0,18044619.42,12533659.97,0.439693,0.011533,0.016681,MESGHAL,MESGHAL
2021-05-06,33000000,40720000,206480,3300000.0,4072000.0,20648.0,18044619.42,12533659.97,0.439693,0.011533,0.016681,MESGHAL,MESGHAL
2021-05-08,33000000,40670000,216460,3300000.0,4067000.0,21646.0,18044619.42,12518269.92,0.441463,0.011143,0.016134,MESGHAL,MESGHAL
2021-05-09,35800000,42592000,221816,3580000.0,4259200.0,22181.6,19575678.04,13109863.59,0.493202,0.013125,0.016923,MESGHAL,MESGHAL
2021-05-11,36000000,42650000,221850,3600000.0,4265000.0,22185.0,19685039.37,13127716.06,0.499502,0.013058,0.016915,MESGHAL,MESGHAL
2021-05-12,37000000,43050000,225850,3700000.0,4305000.0,22585.0,20231846.02,13250836.49,0.526835,0.013088,0.016831,MESGHAL,MESGHAL
2021-05-15,38000000,44580000,220500,3800000.0,4458000.0,22050.0,20778652.67,13721772.14,0.514283,0.014136,0.016715,MESGHAL,MESGHAL
2021-05-16,38800000,43940000,228860,3880000.0,4394000.0,22886.0,21216097.99,13524779.45,0.568683,0.014104,0.016783,MESGHAL,MESGHAL
2021-05-17,39000000,44520000,231150,3900000.0,4452000.0,23115.0,21325459.32,13703304.08,0.556228,0.014221,0.016369,MESGHAL,MESGHAL
2021-05-18,38000000,43950000,228240,3800000.0,4395000.0,22824.0,20778652.67,13527857.46,0.53599,0.014149,0.015935,MESGHAL,MESGHAL
2021-05-19,38500000,44150000,230020,3850000.0,4415000.0,23002.0,21052055.99,13589417.68,0.549151,0.014075,0.015626,MESGHAL,MESGHAL
2021-05-20,38500000,44150000,223000,3850000.0,4415000.0,22300.0,21052055.99,13589417.68,0.549151,0.01401,0.014929,MESGHAL,MESGHAL
2021-05-22,38500000,44550000,230650,3850000.0,4455000.0,23065.0,21052055.99,13712538.11,0.535241,0.014092,0.014959,MESGHAL,MESGHAL
2021-05-23,39000000,44840000,232790,3900000.0,4484000.0,23279.0,21325459.32,13801800.42,0.545122,0.014136,0.01485,MESGHAL,MESGHAL
2021-05-24,38000000,44720000,231240,3800000.0,4472000.0,23124.0,20778652.67,13764864.29,0.509543,0.014024,0.014815,MESGHAL,MESGHAL
2021-05-25,39000000,45260000,232150,3900000.0,4526000.0,23215.0,21325459.32,13931076.87,0.530783,0.014111,0.014756,MESGHAL,MESGHAL
2021-05-26,38500000,45380000,232390,3850000.0,4538000.0,23239.0,21052055.99,13968013.0,0.507162,0.013916,0.014729,MESGHAL,MESGHAL
2021-05-27,38500000,45380000,226470,3850000.0,4538000.0,22647.0,21052055.99,13968013.0,0.507162,0.013916,0.014618,MESGHAL,MESGHAL
2021-05-29,40000000,46870000,234660,4000000.0,4687000.0,23466.0,21872265.97,14426636.61,0.516103,0.01439,0.015022,MESGHAL,MESGHAL
2021-05-30,40000000,47680000,238570,4000000.0,4768000.0,23857.0,21872265.97,14675955.49,0.490347,0.014596,0.014757,MESGHAL,MESGHAL
2021-05-31,39500000,47460000,234060,3950000.0,4746000.0,23406.0,21598862.64,14608239.25,0.47854,0.014547,0.014703,MESGHAL,MESGHAL
2021-06-01,40500000,47540000,234160,4050000.0,4754000.0,23416.0,22145669.29,14632863.34,0.51342,0.014438,0.014704,MESGHAL,MESGHAL
2021-06-02,39000000,46740000,237430,3900000.0,4674000.0,23743.0,21325459.32,14386622.47,0.482312,0.014624,0.014795,MESGHAL,MESGHAL
2021-06-03,39000000,46740000,234330,3900000.0,4674000.0,23433.0,21325459.32,14386622.47,0.482312,0.014624,0.014737,MESGHAL,MESGHAL
2021-06-07,39000000,46530000,239410,3900000.0,4653000.0,23941.0,21325459.32,14321984.25,0.489002,0.01441,0.014745,MESGHAL,MESGHAL
2021-06-08,38300000,46800000,241410,3830000.0,4680000.0,24141.0,20942694.66,14405090.54,0.45384,0.014408,0.014705,MESGHAL,MESGHAL
2021-06-09,38000000,46510000,239170,3800000.0,4651000.0,23917.0,20778652.67,14315828.22,0.451446,0.014439,0.014105,MESGHAL,MESGHAL
2021-06-10,38000000,46510000,239230,3800000.0,4651000.0,23923.0,20778652.67,14315828.22,0.451446,0.014418,0.014075,MESGHAL,MESGHAL
2021-06-12,37500000,46630000,240990,3750000.0,4663000.0,24099.0,20505249.34,14352764.35,0.428662,0.014407,0.014079,MESGHAL,MESGHAL
2021-06-13,37200000,46340000,239740,3720000.0,4634000.0,23974.0,20341207.35,14263502.04,0.426102,0.014443,0.013896,MESGHAL,MESGHAL
2021-06-14,37500000,46460000,240450,3750000.0,4646000.0,24045.0,20505249.34,14300438.17,0.43389,0.014422,0.013873,MESGHAL,MESGHAL
